id,lat,long,zone,date,CO
5,18.791111128265864,98.94447493992463,urban,2023-11-27,0.03279152930349624
6,18.77410214222722,98.94447494902433,urban,2023-11-27,NA
7,18.757090678745303,98.94447493990828,urban,2023-11-27,NA
8,18.74007871834797,98.94447493987954,urban,2023-11-27,0.0374230332054035
9,18.723065258432655,98.94447493075144,urban,2023-11-27,0.037423032768902
10,18.83362866444315,98.96003473115987,urban,2023-11-27,0.032791528169468676
11,18.816623631248998,98.96003473117173,urban,2023-11-27,0.032791528503601904
12,18.799616617653914,98.96003474023692,urban,2023-11-27,0.03279152912348213
13,18.7826076136698,98.96003473112485,urban,2023-11-27,0.03279152854550079
14,18.76559810565482,98.96003473107459,urban,2023-11-27,NA
15,18.748584661185397,98.96003473109663,urban,2023-11-27,0.03742303436925214
16,18.731571231481407,98.96003473112006,urban,2023-11-27,0.03742303318425151
17,18.84213017229777,98.97559378002752,urban,2023-11-27,NA
18,18.82512516247161,98.9755937800094,urban,2023-11-27,NA
19,18.808118649028923,98.97559378000697,urban,2023-11-27,NA
20,18.791111130814,98.97559377086888,urban,2023-11-27,NA
21,18.774102133565243,98.97559378912425,urban,2023-11-27,NA
22,18.75709067921216,98.97559378001435,urban,2023-11-27,NA
23,18.740078723392486,98.97559377995805,urban,2023-11-27,0.03742303421746287
24,18.723065253201693,98.97559377995931,urban,2023-11-27,0.03742303395626026
25,18.816623633573617,98.99115280259166,urban,2023-11-27,NA
26,18.799616630104307,98.99115281170437,urban,2023-11-27,NA
27,18.782607636523494,98.9911528025845,urban,2023-11-27,NA
28,18.765598139329224,98.99115280251972,urban,2023-11-27,NA
29,18.791111125802086,99.00671258026475,urban,2023-11-27,NA
30,18.774102141283294,99.00671259850732,urban,2023-11-27,NA
1,18.74007870120448,98.91335808785006,urban,2023-11-28,0.0381495308909175
2,18.76559811840203,98.92891589958906,urban,2023-11-28,NA
3,18.7485846663651,98.9289158995633,urban,2023-11-28,0.0381495320625224
4,18.731571228912202,98.92891589956444,urban,2023-11-28,0.03814953191224595
5,18.791111128265864,98.94447493992463,urban,2023-11-28,NA
6,18.77410214222722,98.94447494902433,urban,2023-11-28,NA
7,18.757090678745303,98.94447493990828,urban,2023-11-28,0.03814953220939206
8,18.74007871834797,98.94447493987954,urban,2023-11-28,0.03814953204264176
9,18.723065258432655,98.94447493075144,urban,2023-11-28,0.03814953193067848
10,18.83362866444315,98.96003473115987,urban,2023-11-28,0.033442456193681774
11,18.816623631248998,98.96003473117173,urban,2023-11-28,0.03344245650853208
12,18.799616617653914,98.96003474023692,urban,2023-11-28,NA
13,18.7826076136698,98.96003473112485,urban,2023-11-28,NA
14,18.76559810565482,98.96003473107459,urban,2023-11-28,0.03814953309192157
15,18.748584661185397,98.96003473109663,urban,2023-11-28,0.03814953170886859
16,18.731571231481407,98.96003473112006,urban,2023-11-28,0.03814953193069855
17,18.84213017229777,98.97559378002752,urban,2023-11-28,0.033442456275221674
18,18.82512516247161,98.9755937800094,urban,2023-11-28,0.033442456136560085
19,18.808118649028923,98.97559378000697,urban,2023-11-28,0.0334424575283898
20,18.791111130814,98.97559377086888,urban,2023-11-28,NA
21,18.774102133565243,98.97559378912425,urban,2023-11-28,0.03814953251518924
22,18.75709067921216,98.97559378001435,urban,2023-11-28,0.03814953261663908
23,18.740078723392486,98.97559377995805,urban,2023-11-28,0.03814953193068402
24,18.723065253201693,98.97559377995931,urban,2023-11-28,0.038193313232531584
25,18.816623633573617,98.99115280259166,urban,2023-11-28,0.03312333793448495
26,18.799616630104307,98.99115281170437,urban,2023-11-28,NA
27,18.782607636523494,98.9911528025845,urban,2023-11-28,0.03814953258512299
28,18.765598139329224,98.99115280251972,urban,2023-11-28,0.03814953208136084
29,18.791111125802086,99.00671258026475,urban,2023-11-28,0.03248202370373383
30,18.774102141283294,99.00671259850732,urban,2023-11-28,0.03790075364523364
1,18.74007870120448,98.91335808785006,urban,2023-11-29,0.0377731326282463
2,18.76559811840203,98.92891589958906,urban,2023-11-29,0.035013172775511005
3,18.7485846663651,98.9289158995633,urban,2023-11-29,0.03632174348693664
4,18.731571228912202,98.92891589956444,urban,2023-11-29,0.03790192306042175
5,18.791111128265864,98.94447493992463,urban,2023-11-29,0.03494407599476574
6,18.77410214222722,98.94447494902433,urban,2023-11-29,0.03501317277549994
7,18.757090678745303,98.94447493990828,urban,2023-11-29,0.03502922560135844
8,18.74007871834797,98.94447493987954,urban,2023-11-29,0.03777436402650162
9,18.723065258432655,98.94447493075144,urban,2023-11-29,0.0379019230604119
10,18.83362866444315,98.96003473115987,urban,2023-11-29,0.0333569765177758
11,18.816623631248998,98.96003473117173,urban,2023-11-29,0.03327608853579444
12,18.799616617653914,98.96003474023692,urban,2023-11-29,0.034281186006985015
13,18.7826076136698,98.96003473112485,urban,2023-11-29,0.03501317277551707
14,18.76559810565482,98.96003473107459,urban,2023-11-29,0.03501317277551565
15,18.748584661185397,98.96003473109663,urban,2023-11-29,0.036336977203747
16,18.731571231481407,98.96003473112006,urban,2023-11-29,0.03790192306042599
17,18.84213017229777,98.97559378002752,urban,2023-11-29,0.0338065985063553
18,18.82512516247161,98.9755937800094,urban,2023-11-29,0.03327608853577988
19,18.808118649028923,98.97559378000697,urban,2023-11-29,0.03342933061910515
20,18.791111130814,98.97559377086888,urban,2023-11-29,0.03494925336156886
21,18.774102133565243,98.97559378912425,urban,2023-11-29,0.03501317277550132
22,18.75709067921216,98.97559378001435,urban,2023-11-29,0.035040709418198444
23,18.740078723392486,98.97559377995805,urban,2023-11-29,0.03777547182601116
24,18.723065253201693,98.97559377995931,urban,2023-11-29,0.03790192306041168
25,18.816623633573617,98.99115280259166,urban,2023-11-29,0.03327608853579259
26,18.799616630104307,98.99115281170437,urban,2023-11-29,0.034291303298059676
27,18.782607636523494,98.9911528025845,urban,2023-11-29,0.03501317277551102
28,18.765598139329224,98.99115280251972,urban,2023-11-29,0.03501317277551381
29,18.791111125802086,99.00671258026475,urban,2023-11-29,0.03495339907265642
30,18.774102141283294,99.00671259850732,urban,2023-11-29,0.03501317277549819
1,18.74007870120448,98.91335808785006,urban,2023-11-30,0.03743143683620913
2,18.76559811840203,98.92891589958906,urban,2023-11-30,NA
3,18.7485846663651,98.9289158995633,urban,2023-11-30,NA
4,18.731571228912202,98.92891589956444,urban,2023-11-30,NA
5,18.791111128265864,98.94447493992463,urban,2023-11-30,NA
6,18.77410214222722,98.94447494902433,urban,2023-11-30,NA
7,18.757090678745303,98.94447493990828,urban,2023-11-30,NA
8,18.74007871834797,98.94447493987954,urban,2023-11-30,NA
9,18.723065258432655,98.94447493075144,urban,2023-11-30,NA
10,18.83362866444315,98.96003473115987,urban,2023-11-30,NA
11,18.816623631248998,98.96003473117173,urban,2023-11-30,NA
12,18.799616617653914,98.96003474023692,urban,2023-11-30,NA
13,18.7826076136698,98.96003473112485,urban,2023-11-30,NA
14,18.76559810565482,98.96003473107459,urban,2023-11-30,NA
15,18.748584661185397,98.96003473109663,urban,2023-11-30,NA
16,18.731571231481407,98.96003473112006,urban,2023-11-30,NA
17,18.84213017229777,98.97559378002752,urban,2023-11-30,NA
18,18.82512516247161,98.9755937800094,urban,2023-11-30,NA
19,18.808118649028923,98.97559378000697,urban,2023-11-30,NA
20,18.791111130814,98.97559377086888,urban,2023-11-30,NA
21,18.774102133565243,98.97559378912425,urban,2023-11-30,NA
22,18.75709067921216,98.97559378001435,urban,2023-11-30,NA
23,18.740078723392486,98.97559377995805,urban,2023-11-30,NA
24,18.723065253201693,98.97559377995931,urban,2023-11-30,NA
25,18.816623633573617,98.99115280259166,urban,2023-11-30,NA
26,18.799616630104307,98.99115281170437,urban,2023-11-30,NA
27,18.782607636523494,98.9911528025845,urban,2023-11-30,NA
28,18.765598139329224,98.99115280251972,urban,2023-11-30,NA
29,18.791111125802086,99.00671258026475,urban,2023-11-30,0.03303891400438104
30,18.774102141283294,99.00671259850732,urban,2023-11-30,0.03303891394532281
1,18.74007870120448,98.91335808785006,urban,2023-12-01,0.03707486223231004
2,18.76559811840203,98.92891589958906,urban,2023-12-01,0.036550521547271404
3,18.7485846663651,98.9289158995633,urban,2023-12-01,0.036705323668956936
4,18.731571228912202,98.92891589956444,urban,2023-12-01,0.038098784031168315
5,18.791111128265864,98.94447493992463,urban,2023-12-01,0.03731497920333481
6,18.77410214222722,98.94447494902433,urban,2023-12-01,0.0371289385896616
7,18.757090678745303,98.94447493990828,urban,2023-12-01,0.03706751874487255
8,18.74007871834797,98.94447493987954,urban,2023-12-01,0.03886288959978681
9,18.723065258432655,98.94447493075144,urban,2023-12-01,0.03912061331330921
10,18.83362866444315,98.96003473115987,urban,2023-12-01,0.03849497719593426
11,18.816623631248998,98.96003473117173,urban,2023-12-01,0.038484597766492774
12,18.799616617653914,98.96003474023692,urban,2023-12-01,0.03764398762846867
13,18.7826076136698,98.96003473112485,urban,2023-12-01,0.03719019144773934
14,18.76559810565482,98.96003473107459,urban,2023-12-01,0.037212436621511615
15,18.748584661185397,98.96003473109663,urban,2023-12-01,0.038374712402505035
16,18.731571231481407,98.96003473112006,urban,2023-12-01,0.04005138095617557
17,18.84213017229777,98.97559378002752,urban,2023-12-01,0.03849844419743312
18,18.82512516247161,98.9755937800094,urban,2023-12-01,0.038494981825326326
19,18.808118649028923,98.97559378000697,urban,2023-12-01,0.03813220717565251
20,18.791111130814,98.97559377086888,urban,2023-12-01,0.037190191447714765
21,18.774102133565243,98.97559378912425,urban,2023-12-01,0.03719019144771438
22,18.75709067921216,98.97559378001435,urban,2023-12-01,0.03763027521899747
23,18.740078723392486,98.97559377995805,urban,2023-12-01,0.03995405708043183
24,18.723065253201693,98.97559377995931,urban,2023-12-01,0.040064662694909145
25,18.816623633573617,98.99115280259166,urban,2023-12-01,0.039296066096435656
26,18.799616630104307,98.99115281170437,urban,2023-12-01,0.037789192459408816
27,18.782607636523494,98.9911528025845,urban,2023-12-01,0.037195144469803994
28,18.765598139329224,98.99115280251972,urban,2023-12-01,0.037765090484161636
29,18.791111125802086,99.00671258026475,urban,2023-12-01,0.04094912364350397
30,18.774102141283294,99.00671259850732,urban,2023-12-01,0.03973386860736287
1,18.74007870120448,98.91335808785006,urban,2023-12-02,0.039263979450985476
2,18.76559811840203,98.92891589958906,urban,2023-12-02,0.03904752805828808
3,18.7485846663651,98.9289158995633,urban,2023-12-02,0.039076964228265905
4,18.731571228912202,98.92891589956444,urban,2023-12-02,0.040839791677570625
5,18.791111128265864,98.94447493992463,urban,2023-12-02,0.03771334446349692
6,18.77410214222722,98.94447494902433,urban,2023-12-02,0.0384075829297198
7,18.757090678745303,98.94447493990828,urban,2023-12-02,0.03885957555442094
8,18.74007871834797,98.94447493987954,urban,2023-12-02,0.04036321407729683
9,18.723065258432655,98.94447493075144,urban,2023-12-02,0.041188171031399066
10,18.83362866444315,98.96003473115987,urban,2023-12-02,0.02488666959106364
11,18.816623631248998,98.96003473117173,urban,2023-12-02,0.025165921120279006
12,18.799616617653914,98.96003474023692,urban,2023-12-02,0.031680176752659786
13,18.7826076136698,98.96003473112485,urban,2023-12-02,0.03435015792833085
14,18.76559810565482,98.96003473107459,urban,2023-12-02,0.03513395694504975
15,18.748584661185397,98.96003473109663,urban,2023-12-02,0.03546171603929008
16,18.731571231481407,98.96003473112006,urban,2023-12-02,0.03795843606240506
17,18.84213017229777,98.97559378002752,urban,2023-12-02,0.024886669479654164
18,18.82512516247161,98.9755937800094,urban,2023-12-02,0.024886669591065134
19,18.808118649028923,98.97559378000697,urban,2023-12-02,0.02887065200757291
20,18.791111130814,98.97559377086888,urban,2023-12-02,0.03404573351145424
21,18.774102133565243,98.97559378912425,urban,2023-12-02,0.03404573351146387
22,18.75709067921216,98.97559378001435,urban,2023-12-02,0.03354588911067505
23,18.740078723392486,98.97559377995805,urban,2023-12-02,0.03134765552576996
24,18.723065253201693,98.97559377995931,urban,2023-12-02,0.03447094315467014
25,18.816623633573617,98.99115280259166,urban,2023-12-02,0.026727781174099064
26,18.799616630104307,98.99115281170437,urban,2023-12-02,0.03393768238878597
27,18.782607636523494,98.9911528025845,urban,2023-12-02,0.03404573351143843
28,18.765598139329224,98.99115280251972,urban,2023-12-02,0.03399138835672139
29,18.791111125802086,99.00671258026475,urban,2023-12-02,0.03404573351144262
30,18.774102141283294,99.00671259850732,urban,2023-12-02,0.03404573351144356
1,18.74007870120448,98.91335808785006,urban,2023-12-03,NA
2,18.76559811840203,98.92891589958906,urban,2023-12-03,NA
3,18.7485846663651,98.9289158995633,urban,2023-12-03,NA
4,18.731571228912202,98.92891589956444,urban,2023-12-03,NA
5,18.791111128265864,98.94447493992463,urban,2023-12-03,NA
6,18.77410214222722,98.94447494902433,urban,2023-12-03,NA
7,18.757090678745303,98.94447493990828,urban,2023-12-03,NA
8,18.74007871834797,98.94447493987954,urban,2023-12-03,NA
9,18.723065258432655,98.94447493075144,urban,2023-12-03,NA
10,18.83362866444315,98.96003473115987,urban,2023-12-03,NA
11,18.816623631248998,98.96003473117173,urban,2023-12-03,NA
12,18.799616617653914,98.96003474023692,urban,2023-12-03,NA
13,18.7826076136698,98.96003473112485,urban,2023-12-03,NA
14,18.76559810565482,98.96003473107459,urban,2023-12-03,NA
15,18.748584661185397,98.96003473109663,urban,2023-12-03,NA
16,18.731571231481407,98.96003473112006,urban,2023-12-03,NA
17,18.84213017229777,98.97559378002752,urban,2023-12-03,NA
18,18.82512516247161,98.9755937800094,urban,2023-12-03,NA
19,18.808118649028923,98.97559378000697,urban,2023-12-03,NA
20,18.791111130814,98.97559377086888,urban,2023-12-03,NA
21,18.774102133565243,98.97559378912425,urban,2023-12-03,NA
22,18.75709067921216,98.97559378001435,urban,2023-12-03,NA
23,18.740078723392486,98.97559377995805,urban,2023-12-03,NA
24,18.723065253201693,98.97559377995931,urban,2023-12-03,NA
25,18.816623633573617,98.99115280259166,urban,2023-12-03,NA
26,18.799616630104307,98.99115281170437,urban,2023-12-03,NA
27,18.782607636523494,98.9911528025845,urban,2023-12-03,NA
28,18.765598139329224,98.99115280251972,urban,2023-12-03,NA
29,18.791111125802086,99.00671258026475,urban,2023-12-03,NA
30,18.774102141283294,99.00671259850732,urban,2023-12-03,NA
1,18.74007870120448,98.91335808785006,urban,2023-12-04,0.03812029207947252
2,18.76559811840203,98.92891589958906,urban,2023-12-04,0.03906477280315994
3,18.7485846663651,98.9289158995633,urban,2023-12-04,0.038120291457324276
4,18.731571228912202,98.92891589956444,urban,2023-12-04,0.03812029246556401
5,18.791111128265864,98.94447493992463,urban,2023-12-04,0.03992726281285036
6,18.77410214222722,98.94447494902433,urban,2023-12-04,0.03992726233328169
7,18.757090678745303,98.94447493990828,urban,2023-12-04,NA
8,18.74007871834797,98.94447493987954,urban,2023-12-04,NA
9,18.723065258432655,98.94447493075144,urban,2023-12-04,0.04048672760285852
10,18.83362866444315,98.96003473115987,urban,2023-12-04,0.03980110958218704
11,18.816623631248998,98.96003473117173,urban,2023-12-04,0.03986397063183632
12,18.799616617653914,98.96003474023692,urban,2023-12-04,0.03992726281285938
13,18.7826076136698,98.96003473112485,urban,2023-12-04,0.039927262821297826
14,18.76559810565482,98.96003473107459,urban,2023-12-04,0.039927263007153324
15,18.748584661185397,98.96003473109663,urban,2023-12-04,NA
16,18.731571231481407,98.96003473112006,urban,2023-12-04,NA
17,18.84213017229777,98.97559378002752,urban,2023-12-04,0.03980110958217684
18,18.82512516247161,98.9755937800094,urban,2023-12-04,0.03981339783185371
19,18.808118649028923,98.97559378000697,urban,2023-12-04,0.03991323054444049
20,18.791111130814,98.97559377086888,urban,2023-12-04,0.03992726281284627
21,18.774102133565243,98.97559378912425,urban,2023-12-04,0.03992726278531195
22,18.75709067921216,98.97559378001435,urban,2023-12-04,NA
23,18.740078723392486,98.97559377995805,urban,2023-12-04,NA
24,18.723065253201693,98.97559377995931,urban,2023-12-04,0.04048672764999226
25,18.816623633573617,98.99115280259166,urban,2023-12-04,0.03986110124198956
26,18.799616630104307,98.99115281170437,urban,2023-12-04,0.03992726281286243
27,18.782607636523494,98.9911528025845,urban,2023-12-04,0.03992726281523946
28,18.765598139329224,98.99115280251972,urban,2023-12-04,0.03992726289655554
29,18.791111125802086,99.00671258026475,urban,2023-12-04,0.03992726281284276
30,18.774102141283294,99.00671259850732,urban,2023-12-04,0.03992726265170008
1,18.74007870120448,98.91335808785006,urban,2023-12-05,0.04247616288255756
2,18.76559811840203,98.92891589958906,urban,2023-12-05,0.041491243988280295
3,18.7485846663651,98.9289158995633,urban,2023-12-05,0.04223315769962863
4,18.731571228912202,98.92891589956444,urban,2023-12-05,0.04313049582794197
5,18.791111128265864,98.94447493992463,urban,2023-12-05,0.041213143769849934
6,18.77410214222722,98.94447494902433,urban,2023-12-05,0.04149124398827093
7,18.757090678745303,98.94447493990828,urban,2023-12-05,0.041890373432315095
8,18.74007871834797,98.94447493987954,urban,2023-12-05,0.04266818286049112
9,18.723065258432655,98.94447493075144,urban,2023-12-05,0.04317575693130173
10,18.83362866444315,98.96003473115987,urban,2023-12-05,0.04013546928764647
11,18.816623631248998,98.96003473117173,urban,2023-12-05,0.040135469287636026
12,18.799616617653914,98.96003474023692,urban,2023-12-05,0.040615330555926886
13,18.7826076136698,98.96003473112485,urban,2023-12-05,0.04149124398828301
14,18.76559810565482,98.96003473107459,urban,2023-12-05,0.04149124398828307
15,18.748584661185397,98.96003473109663,urban,2023-12-05,0.042454457201870105
16,18.731571231481407,98.96003473112006,urban,2023-12-05,0.043141980184273954
17,18.84213017229777,98.97559378002752,urban,2023-12-05,0.040102994198187795
18,18.82512516247161,98.9755937800094,urban,2023-12-05,0.040135469287645865
19,18.808118649028923,98.97559378000697,urban,2023-12-05,0.040208304343282215
20,18.791111130814,98.97559377086888,urban,2023-12-05,0.04126250746120735
21,18.774102133565243,98.97559378912425,urban,2023-12-05,0.04149124398828601
22,18.75709067921216,98.97559378001435,urban,2023-12-05,0.041967455646693665
23,18.740078723392486,98.97559377995805,urban,2023-12-05,0.042768414163709675
24,18.723065253201693,98.97559377995931,urban,2023-12-05,0.04317575693131669
25,18.816623633573617,98.99115280259166,urban,2023-12-05,0.04013546928763014
26,18.799616630104307,98.99115281170437,urban,2023-12-05,0.040695937357275454
27,18.782607636523494,98.9911528025845,urban,2023-12-05,0.04149124398827465
28,18.765598139329224,98.99115280251972,urban,2023-12-05,0.041491243988274334
29,18.791111125802086,99.00671258026475,urban,2023-12-05,0.04133014737234773
30,18.774102141283294,99.00671259850732,urban,2023-12-05,0.041491243988274494
1,18.74007870120448,98.91335808785006,urban,2023-12-06,0.038290176346940166
2,18.76559811840203,98.92891589958906,urban,2023-12-06,0.04103521257852021
3,18.7485846663651,98.9289158995633,urban,2023-12-06,0.03970478334049892
4,18.731571228912202,98.92891589956444,urban,2023-12-06,0.03938432078677666
5,18.791111128265864,98.94447493992463,urban,2023-12-06,0.04062681513129602
6,18.77410214222722,98.94447494902433,urban,2023-12-06,0.04305283352732487
7,18.757090678745303,98.94447493990828,urban,2023-12-06,0.04304920745986283
8,18.74007871834797,98.94447493987954,urban,2023-12-06,0.0411846724587078
9,18.723065258432655,98.94447493075144,urban,2023-12-06,0.04021094874022213
10,18.83362866444315,98.96003473115987,urban,2023-12-06,0.036779090762141746
11,18.816623631248998,98.96003473117173,urban,2023-12-06,0.03690168806889479
12,18.799616617653914,98.96003474023692,urban,2023-12-06,0.038232563085545734
13,18.7826076136698,98.96003473112485,urban,2023-12-06,0.043052833527332635
14,18.76559810565482,98.96003473107459,urban,2023-12-06,0.04305283352732929
15,18.748584661185397,98.96003473109663,urban,2023-12-06,0.042103463384138305
16,18.731571231481407,98.96003473112006,urban,2023-12-06,0.04118582309016473
17,18.84213017229777,98.97559378002752,urban,2023-12-06,0.03678377142655983
18,18.82512516247161,98.9755937800094,urban,2023-12-06,0.03677918522142524
19,18.808118649028923,98.97559378000697,urban,2023-12-06,0.0387254480612787
20,18.791111130814,98.97559377086888,urban,2023-12-06,0.041753690871271794
21,18.774102133565243,98.97559378912425,urban,2023-12-06,0.04305283352732459
22,18.75709067921216,98.97559378001435,urban,2023-12-06,0.04274045691805668
23,18.740078723392486,98.97559377995805,urban,2023-12-06,0.04123899385141317
24,18.723065253201693,98.97559377995931,urban,2023-12-06,0.04118552058934929
25,18.816623633573617,98.99115280259166,urban,2023-12-06,0.03833206194259258
26,18.799616630104307,98.99115281170437,urban,2023-12-06,0.041400118490222536
27,18.782607636523494,98.9911528025845,urban,2023-12-06,0.04306403690211159
28,18.765598139329224,98.99115280251972,urban,2023-12-06,0.04305283352732826
29,18.791111125802086,99.00671258026475,urban,2023-12-06,0.04318911598615817
30,18.774102141283294,99.00671259850732,urban,2023-12-06,0.04323546415018635
1,18.74007870120448,98.91335808785006,urban,2023-12-07,0.03970574540628431
2,18.76559811840203,98.92891589958906,urban,2023-12-07,NA
3,18.7485846663651,98.9289158995633,urban,2023-12-07,0.03970574508842757
4,18.731571228912202,98.92891589956444,urban,2023-12-07,0.03970574584059636
5,18.791111128265864,98.94447493992463,urban,2023-12-07,0.03863109164714842
6,18.77410214222722,98.94447494902433,urban,2023-12-07,0.03927189512834077
7,18.757090678745303,98.94447493990828,urban,2023-12-07,0.03949151614226729
8,18.74007871834797,98.94447493987954,urban,2023-12-07,0.0400314109367117
9,18.723065258432655,98.94447493075144,urban,2023-12-07,0.039812965242029576
10,18.83362866444315,98.96003473115987,urban,2023-12-07,0.040174402296542885
11,18.816623631248998,98.96003473117173,urban,2023-12-07,0.040104258502439316
12,18.799616617653914,98.96003474023692,urban,2023-12-07,0.039422506006956244
13,18.7826076136698,98.96003473112485,urban,2023-12-07,0.039271894842396037
14,18.76559810565482,98.96003473107459,urban,2023-12-07,0.03927224231053399
15,18.748584661185397,98.96003473109663,urban,2023-12-07,0.041199433496589805
16,18.731571231481407,98.96003473112006,urban,2023-12-07,0.041464521117693755
17,18.84213017229777,98.97559378002752,urban,2023-12-07,0.0401746116306181
18,18.82512516247161,98.9755937800094,urban,2023-12-07,0.040148012336805775
19,18.808118649028923,98.97559378000697,urban,2023-12-07,0.03951986360375836
20,18.791111130814,98.97559377086888,urban,2023-12-07,0.03927202725079182
21,18.774102133565243,98.97559378912425,urban,2023-12-07,0.03927189484238499
22,18.75709067921216,98.97559378001435,urban,2023-12-07,0.04049845934667797
23,18.740078723392486,98.97559377995805,urban,2023-12-07,0.04224116179471587
24,18.723065253201693,98.97559377995931,urban,2023-12-07,0.04224855883578364
25,18.816623633573617,98.99115280259166,urban,2023-12-07,0.039761071169670544
26,18.799616630104307,98.99115281170437,urban,2023-12-07,0.03927189875555272
27,18.782607636523494,98.9911528025845,urban,2023-12-07,0.03927189484238255
28,18.765598139329224,98.99115280251972,urban,2023-12-07,0.03978968341503785
29,18.791111125802086,99.00671258026475,urban,2023-12-07,0.039494973146642645
30,18.774102141283294,99.00671259850732,urban,2023-12-07,0.03936413915606214
1,18.74007870120448,98.91335808785006,urban,2023-12-08,NA
2,18.76559811840203,98.92891589958906,urban,2023-12-08,NA
3,18.7485846663651,98.9289158995633,urban,2023-12-08,NA
4,18.731571228912202,98.92891589956444,urban,2023-12-08,NA
5,18.791111128265864,98.94447493992463,urban,2023-12-08,NA
6,18.77410214222722,98.94447494902433,urban,2023-12-08,NA
7,18.757090678745303,98.94447493990828,urban,2023-12-08,NA
8,18.74007871834797,98.94447493987954,urban,2023-12-08,NA
9,18.723065258432655,98.94447493075144,urban,2023-12-08,NA
10,18.83362866444315,98.96003473115987,urban,2023-12-08,NA
11,18.816623631248998,98.96003473117173,urban,2023-12-08,NA
12,18.799616617653914,98.96003474023692,urban,2023-12-08,NA
13,18.7826076136698,98.96003473112485,urban,2023-12-08,NA
14,18.76559810565482,98.96003473107459,urban,2023-12-08,NA
15,18.748584661185397,98.96003473109663,urban,2023-12-08,NA
16,18.731571231481407,98.96003473112006,urban,2023-12-08,NA
17,18.84213017229777,98.97559378002752,urban,2023-12-08,NA
18,18.82512516247161,98.9755937800094,urban,2023-12-08,NA
19,18.808118649028923,98.97559378000697,urban,2023-12-08,NA
20,18.791111130814,98.97559377086888,urban,2023-12-08,NA
21,18.774102133565243,98.97559378912425,urban,2023-12-08,NA
22,18.75709067921216,98.97559378001435,urban,2023-12-08,NA
23,18.740078723392486,98.97559377995805,urban,2023-12-08,NA
24,18.723065253201693,98.97559377995931,urban,2023-12-08,NA
25,18.816623633573617,98.99115280259166,urban,2023-12-08,NA
26,18.799616630104307,98.99115281170437,urban,2023-12-08,NA
27,18.782607636523494,98.9911528025845,urban,2023-12-08,NA
28,18.765598139329224,98.99115280251972,urban,2023-12-08,NA
29,18.791111125802086,99.00671258026475,urban,2023-12-08,NA
30,18.774102141283294,99.00671259850732,urban,2023-12-08,NA
1,18.74007870120448,98.91335808785006,urban,2023-12-09,0.03916373476385429
2,18.76559811840203,98.92891589958906,urban,2023-12-09,0.03899773295327092
3,18.7485846663651,98.9289158995633,urban,2023-12-09,0.039163734763861056
4,18.731571228912202,98.92891589956444,urban,2023-12-09,0.03916373476386506
5,18.791111128265864,98.94447493992463,urban,2023-12-09,0.038449221131388434
6,18.77410214222722,98.94447494902433,urban,2023-12-09,0.03893837871034458
7,18.757090678745303,98.94447493990828,urban,2023-12-09,0.039163734763853666
8,18.74007871834797,98.94447493987954,urban,2023-12-09,0.03922609485740506
9,18.723065258432655,98.94447493075144,urban,2023-12-09,0.040053917744420506
10,18.83362866444315,98.96003473115987,urban,2023-12-09,0.03829671415758236
11,18.816623631248998,98.96003473117173,urban,2023-12-09,0.03843755647541297
12,18.799616617653914,98.96003474023692,urban,2023-12-09,0.038444471001543884
13,18.7826076136698,98.96003473112485,urban,2023-12-09,0.038895407262629876
14,18.76559810565482,98.96003473107459,urban,2023-12-09,0.039163734763874546
15,18.748584661185397,98.96003473109663,urban,2023-12-09,0.03917883129402446
16,18.731571231481407,98.96003473112006,urban,2023-12-09,0.040884853242722036
17,18.84213017229777,98.97559378002752,urban,2023-12-09,0.03824862100478883
18,18.82512516247161,98.9755937800094,urban,2023-12-09,0.03843755647539249
19,18.808118649028923,98.97559378000697,urban,2023-12-09,0.03844524067035093
20,18.791111130814,98.97559377086888,urban,2023-12-09,0.03886299419807143
21,18.774102133565243,98.97559378912425,urban,2023-12-09,0.03916373476385339
22,18.75709067921216,98.97559378001435,urban,2023-12-09,0.03916373476385379
23,18.740078723392486,98.97559377995805,urban,2023-12-09,0.04111088451985035
24,18.723065253201693,98.97559377995931,urban,2023-12-09,0.042174679955067504
25,18.816623633573617,98.99115280259166,urban,2023-12-09,0.03843755647538493
26,18.799616630104307,98.99115281170437,urban,2023-12-09,0.03875306964104254
27,18.782607636523494,98.9911528025845,urban,2023-12-09,0.039163734763837776
28,18.765598139329224,98.99115280251972,urban,2023-12-09,0.03916373476384135
29,18.791111125802086,99.00671258026475,urban,2023-12-09,0.03914398417646896
30,18.774102141283294,99.00671259850732,urban,2023-12-09,0.03916373476386716
1,18.74007870120448,98.91335808785006,urban,2023-12-10,NA
2,18.76559811840203,98.92891589958906,urban,2023-12-10,0.035601251107197474
3,18.7485846663651,98.9289158995633,urban,2023-12-10,NA
4,18.731571228912202,98.92891589956444,urban,2023-12-10,NA
5,18.791111128265864,98.94447493992463,urban,2023-12-10,0.03560125082731977
6,18.77410214222722,98.94447494902433,urban,2023-12-10,0.03560125082732019
7,18.757090678745303,98.94447493990828,urban,2023-12-10,0.03560125120952073
8,18.74007871834797,98.94447493987954,urban,2023-12-10,NA
9,18.723065258432655,98.94447493075144,urban,2023-12-10,NA
10,18.83362866444315,98.96003473115987,urban,2023-12-10,0.03392937779425751
11,18.816623631248998,98.96003473117173,urban,2023-12-10,0.034000567704300745
12,18.799616617653914,98.96003474023692,urban,2023-12-10,0.03524561729729013
